source_sample	bin_id	pass_GUNC	primary_gunc_summary_path_note
MG240705	FLYE-SemiBin2Refined-group-group_240705.1	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-SemiBin2Refined-group-group_240705.104_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-SemiBin2Refined-group-group_240705.2	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-SemiBin2Refined-group-group_240705.3	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-SemiBin2Refined-group-group_240705.4	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-SemiBin2Refined-group-group_240705.7	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-SemiBin2Refined-group-group_240705.9	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-DASToolUnbinned-group-group_240705	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-CONCOCTRefined-group-group_240705.110_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-CONCOCTRefined-group-group_240705.113_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-CONCOCTRefined-group-group_240705.20_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-CONCOCTRefined-group-group_240705.27_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-CONCOCTRefined-group-group_240705.31_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-CONCOCTRefined-group-group_240705.35	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-CONCOCTRefined-group-group_240705.93_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MaxBin2Refined-group-group_240705.001_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MaxBin2Refined-group-group_240705.002_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MaxBin2Refined-group-group_240705.036	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBAT2Refined-group-group_240705.107_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBAT2Refined-group-group_240705.112	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBAT2Refined-group-group_240705.118	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBAT2Refined-group-group_240705.121_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBAT2Refined-group-group_240705.41_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBAT2Refined-group-group_240705.48_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBAT2Refined-group-group_240705.64	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBAT2Refined-group-group_240705.82_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBAT2Refined-group-group_240705.93	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBinnerRefined-group-group_240705.17	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBinnerRefined-group-group_240705.2	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBinnerRefined-group-group_240705.23_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBinnerRefined-group-group_240705.29	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBinnerRefined-group-group_240705.3	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBinnerRefined-group-group_240705.30_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBinnerRefined-group-group_240705.32_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBinnerRefined-group-group_240705.33_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBinnerRefined-group-group_240705.36	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBinnerRefined-group-group_240705.39_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBinnerRefined-group-group_240705.6_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-MetaBinnerRefined-group-group_240705.9	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-SemiBin2Refined-group-group_240705.1	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-SemiBin2Refined-group-group_240705.11	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-SemiBin2Refined-group-group_240705.121_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-SemiBin2Refined-group-group_240705.2	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	METAMDBG-SemiBin2Refined-group-group_240705.3_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-DASToolUnbinned-group-group_240705	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-CONCOCTRefined-group-group_240905.22	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-CONCOCTRefined-group-group_240905.51_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-CONCOCTRefined-group-group_240905.82_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-CONCOCTRefined-group-group_240905.85_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-CONCOCTRefined-group-group_240905.9_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MaxBin2Refined-group-group_240905.001	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MaxBin2Refined-group-group_240905.003	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MaxBin2Refined-group-group_240905.005_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MaxBin2Refined-group-group_240905.006_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MaxBin2Refined-group-group_240905.014_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MaxBin2Refined-group-group_240905.016_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MaxBin2Refined-group-group_240905.017	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MaxBin2Refined-group-group_240905.025_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MaxBin2Refined-group-group_240905.033_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MaxBin2Refined-group-group_240905.040_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MaxBin2Refined-group-group_240905.044_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBAT2Refined-group-group_240905.124_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBAT2Refined-group-group_240905.137	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBAT2Refined-group-group_240905.45_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBAT2Refined-group-group_240905.51	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBAT2Refined-group-group_240905.65_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBAT2Refined-group-group_240905.78	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBAT2Refined-group-group_240905.7_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBAT2Refined-group-group_240905.81_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBAT2Refined-group-group_240905.82_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBAT2Refined-group-group_240905.98	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBinnerRefined-group-group_240905.10	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBinnerRefined-group-group_240905.11_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBinnerRefined-group-group_240905.13	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBinnerRefined-group-group_240905.16_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBinnerRefined-group-group_240905.18_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBinnerRefined-group-group_240905.19_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBinnerRefined-group-group_240905.21	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBinnerRefined-group-group_240905.26_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBinnerRefined-group-group_240905.28_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBinnerRefined-group-group_240905.34	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-MetaBinnerRefined-group-group_240905.5	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-SemiBin2Refined-group-group_240905.0	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-SemiBin2Refined-group-group_240905.121_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-SemiBin2Refined-group-group_240905.4	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-SemiBin2Refined-group-group_240905.5	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-SemiBin2Refined-group-group_240905.8	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-DASToolUnbinned-group-group_240905	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-CONCOCTRefined-group-group_240905.18	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-CONCOCTRefined-group-group_240905.30	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-CONCOCTRefined-group-group_240905.40_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-MaxBin2Refined-group-group_240905.017_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-MaxBin2Refined-group-group_240905.022	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-MetaBAT2Refined-group-group_240905.21	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-MetaBAT2Refined-group-group_240905.26	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-MetaBAT2Refined-group-group_240905.28	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-MetaBAT2Refined-group-group_240905.47	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-MetaBAT2Refined-group-group_240905.5	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-MetaBAT2Refined-group-group_240905.6	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-MetaBinnerRefined-group-group_240905.1	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-MetaBinnerRefined-group-group_240905.10_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-MetaBinnerRefined-group-group_240905.8	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-SemiBin2Refined-group-group_240905.108	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-SemiBin2Refined-group-group_240905.3	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-SemiBin2Refined-group-group_240905.5	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	FLYE-SemiBin2Refined-group-group_240905.8	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240905	METAMDBG-DASToolUnbinned-group-group_240905	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-DASToolUnbinned-group-group_241106	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-CONCOCTRefined-group-group_241106.30_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-CONCOCTRefined-group-group_241106.32	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-MaxBin2Refined-group-group_241106.018_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-MaxBin2Refined-group-group_241106.023	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-MetaBAT2Refined-group-group_241106.10	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-MetaBAT2Refined-group-group_241106.44	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-MetaBAT2Refined-group-group_241106.5	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-MetaBinnerRefined-group-group_241106.1	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-MetaBinnerRefined-group-group_241106.11	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-MetaBinnerRefined-group-group_241106.14	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-MetaBinnerRefined-group-group_241106.18	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-MetaBinnerRefined-group-group_241106.19	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-MetaBinnerRefined-group-group_241106.20	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-MetaBinnerRefined-group-group_241106.3	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-MetaBinnerRefined-group-group_241106.5	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-MetaBinnerRefined-group-group_241106.8	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-SemiBin2Refined-group-group_241106.1	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-SemiBin2Refined-group-group_241106.153_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-SemiBin2Refined-group-group_241106.2	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-SemiBin2Refined-group-group_241106.5	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	FLYE-DASToolUnbinned-group-group_241106	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-CONCOCTRefined-group-group_241106.108_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-CONCOCTRefined-group-group_241106.114_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-CONCOCTRefined-group-group_241106.63_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-CONCOCTRefined-group-group_241106.67	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MaxBin2Refined-group-group_241106.002	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MaxBin2Refined-group-group_241106.009_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MaxBin2Refined-group-group_241106.012_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MaxBin2Refined-group-group_241106.026_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MaxBin2Refined-group-group_241106.062_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBAT2Refined-group-group_241106.136_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBAT2Refined-group-group_241106.139	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBAT2Refined-group-group_241106.162	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBAT2Refined-group-group_241106.187_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBAT2Refined-group-group_241106.188_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBAT2Refined-group-group_241106.19	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBAT2Refined-group-group_241106.46_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.10_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.12	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.19	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.24_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.25	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.2_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.31_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.33	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.36	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.37	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.38	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.39	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.4	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.40	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.42_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.45	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.46	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.53	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.6	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-MetaBinnerRefined-group-group_241106.9	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-SemiBin2Refined-group-group_241106.0	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-SemiBin2Refined-group-group_241106.1	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-SemiBin2Refined-group-group_241106.11	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-SemiBin2Refined-group-group_241106.14	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-SemiBin2Refined-group-group_241106.15_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-SemiBin2Refined-group-group_241106.190_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG241106	METAMDBG-SemiBin2Refined-group-group_241106.2	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	FLYE-DASToolUnbinned-group-group_250307	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	FLYE-CONCOCTRefined-group-group_250307.3_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	FLYE-MaxBin2Refined-group-group_250307.001	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	FLYE-MaxBin2Refined-group-group_250307.002	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	FLYE-MetaBAT2Refined-group-group_250307.2	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	FLYE-MetaBinnerRefined-group-group_250307.1	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	FLYE-SemiBin2Refined-group-group_250307.0	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	METAMDBG-DASToolUnbinned-group-group_250307	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	METAMDBG-CONCOCTRefined-group-group_250307.17_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	METAMDBG-MaxBin2Refined-group-group_250307.001_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	METAMDBG-MaxBin2Refined-group-group_250307.004_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	METAMDBG-MaxBin2Refined-group-group_250307.007	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	METAMDBG-MaxBin2Refined-group-group_250307.016_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	METAMDBG-MetaBAT2Refined-group-group_250307.1	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	METAMDBG-MetaBAT2Refined-group-group_250307.14_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	METAMDBG-MetaBAT2Refined-group-group_250307.23	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	METAMDBG-MetaBAT2Refined-group-group_250307.34	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	METAMDBG-MetaBinnerRefined-group-group_250307.1	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	METAMDBG-SemiBin2Refined-group-group_250307.3	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	METAMDBG-SemiBin2Refined-group-group_250307.47_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250307	METAMDBG-SemiBin2Refined-group-group_250307.7	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250430	FLYE-MetaBAT2Refined-group-group_250430.3	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250430	FLYE-MetaBAT2Refined-group-group_250430.7	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250430	METAMDBG-CONCOCTRefined-group-group_250430.25	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250430	METAMDBG-CONCOCTRefined-group-group_250430.6_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250430	METAMDBG-MaxBin2Refined-group-group_250430.010_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250430	METAMDBG-MetaBinnerRefined-group-group_250430.2	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250430	METAMDBG-SemiBin2Refined-group-group_250430.0	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250430	FLYE-DASToolUnbinned-group-group_250430	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250430	METAMDBG-DASToolUnbinned-group-group_250430	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250710	METAMDBG-CONCOCTRefined-group-group_250710.21	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250710	METAMDBG-CONCOCTRefined-group-group_250710.23	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250710	METAMDBG-CONCOCTRefined-group-group_250710.9_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250710	METAMDBG-MetaBAT2Refined-group-group_250710.12	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250710	METAMDBG-MetaBAT2Refined-group-group_250710.5_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250710	METAMDBG-MetaBinnerRefined-group-group_250710.1	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250710	METAMDBG-SemiBin2Refined-group-group_250710.0	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250710	METAMDBG-SemiBin2Refined-group-group_250710.2	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250710	METAMDBG-SemiBin2Refined-group-group_250710.4_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250710	FLYE-MaxBin2Refined-group-group_250710.003	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250710	FLYE-MaxBin2Refined-group-group_250710.004	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250710	FLYE-MaxBin2Refined-group-group_250710.007	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250710	FLYE-MetaBAT2Refined-group-group_250710.15	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250710	FLYE-DASToolUnbinned-group-group_250710	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250710	METAMDBG-DASToolUnbinned-group-group_250710	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-DASToolUnbinned-group-group_250912	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-CONCOCTRefined-group-group_250912.23_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-CONCOCTRefined-group-group_250912.8	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-MaxBin2Refined-group-group_250912.001	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-MaxBin2Refined-group-group_250912.011_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-MaxBin2Refined-group-group_250912.015_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-MaxBin2Refined-group-group_250912.016	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-MetaBAT2Refined-group-group_250912.13	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
