sample_id	taxon_rank	taxon_name	taxid_if_available	mean_relative_abundance_classified_only	sd_relative_abundance_classified_only	replicates_detected	mean_direct_reads_if_available	mean_clade_reads	notes
S_25_03_07	phylum	Candidatus Saccharibacteria	95818	4.451612815830914e-05	2.8957961239578136e-05	3	0.6666666666666666	2.3333333333333335	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_03_07	phylum	Candidatus Omnitrophica	67812	3.843419105636374e-05		1	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_03_07	phylum	Candidatus Cloacimonetes	456828	3.814627463901959e-05	2.676990182313619e-05	2	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_03_07	phylum	Atribacterota	67818	3.189667541775066e-05	1.1147531322564528e-05	3	0.0	1.6666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_03_07	phylum	Candidatus Thermoplasmatota	2283796	3.1862757566179345e-05	2.206936644223269e-05	3	0.0	1.6666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_03_07	phylum	Pisuviricota	2732408	2.872967115315809e-05	1.3724263663433068e-05	2	0.0	1.5	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_03_07	phylum	Candidatus Lokiarchaeota	1655434	2.858282223668639e-05	1.3389038989743182e-05	2	0.0	1.5	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_03_07	phylum	Caldiserica	67814	2.5524894759928027e-05	1.1179869486873659e-05	3	0.0	1.3333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_03_07	phylum	Candidatus Micrarchaeota	1801631	1.921709552818187e-05		1	1.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_03_07	phylum	Preplasmiviricota	2732008	1.921709552818187e-05		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_03_07	phylum	Candidatus Korarchaeota	51967	1.9115341973467904e-05		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_03_07	phylum	Cossaviricota	2732415	1.9115341973467904e-05		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_03_07	phylum	Taleaviricota	2840024	1.9115341973467904e-05		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Proteobacteria	1224	0.5896576258567915	0.0017034405607324447	3	1824.0	41536.666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Actinobacteria	201174	0.09999477779805076	0.0003799432517471264	3	65.33333333333333	7043.666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Bacteroidetes	976	0.056665108863358134	0.00035311289693728165	3	112.0	3991.6666666666665	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Cyanobacteria	1117	0.05575224349043419	0.0008103263276144532	3	175.66666666666666	3927.3333333333335	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Chordata	7711	0.04338588565694274	0.0006192116369910053	3	0.0	3056.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Firmicutes	1239	0.03413476400447956	0.0006500894083355359	3	34.0	2404.3333333333335	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Planctomycetes	203682	0.030652536703659725	0.001005166997277263	3	8.0	2159.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Chloroflexi	200795	0.005125048119749347	6.800153946008259e-05	3	4.0	361.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Euryarchaeota	28890	0.004907494939476928	0.00013463795292389767	3	1.0	345.6666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Acidobacteria	57723	0.0044752739621288055	0.00038354385412876394	3	1.6666666666666667	315.3333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Verrucomicrobia	74201	0.0030291869783370287	0.00019243189807582756	3	1.6666666666666667	213.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Deinococcus-Thermus	1297	0.003000123401591738	8.947908681739869e-05	3	0.0	211.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Spirochaetes	203691	0.0024515048457011174	6.936465336089935e-05	3	0.0	172.66666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Chlorobi	1090	0.0012962494807770256	8.367746037934991e-05	3	0.0	91.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Gemmatimonadetes	142182	0.0009563044178810971	0.00010555269400751704	3	0.0	67.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Tenericutes	544448	0.0009323265995080694	2.7160192831983072e-05	3	0.3333333333333333	65.66666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Kiritimatiellaeota	134625	0.000814266351495398	0.00013512998592850645	3	2.0	57.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Nitrospirae	40117	0.0008095464767248167	9.786090930141249e-05	3	0.0	57.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Fusobacteria	32066	0.0008000711183874482	8.33702695582325e-05	3	0.0	56.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Uroviricota	2731618	0.0006865226229257567	0.0001422882711339571	3	0.0	48.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Ignavibacteriae	1134404	0.0005818852756197733	3.904998161845535e-05	3	0.0	41.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Thermotogae	200918	0.0005771060528555154	5.404002138976828e-05	3	0.0	40.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Nucleocytoviricota	2732007	0.0005295156083914375	0.00013986411193814613	3	0.0	37.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Calditrichaeota	1930617	0.00039738792757808766	2.597525767082784e-05	3	0.0	28.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Thermodesulfobacteria	200940	0.0003883804399930888	8.587736968437727e-05	3	0.0	27.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Synergistetes	508458	0.0003547506019410716	7.372474935443345e-05	3	0.0	25.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Deferribacteres	200930	0.0003457207577980106	6.631211893093843e-05	3	0.0	24.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Chlamydiae	204428	0.0002983754269891485	6.675046454713991e-05	3	0.0	21.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Thaumarchaeota	651137	0.0002981296220142284	6.488049888889496e-05	3	0.0	21.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Chrysiogenetes	200938	0.00021765793270192463	7.315675836502843e-06	3	0.0	15.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Aquificae	200783	0.00020812322637087964	2.0388654171070787e-05	3	0.0	14.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Balneolaeota	1936987	0.00016088333931122678	7.903112308689198e-06	3	0.0	11.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Crenarchaeota	28889	0.00014198989667105354	2.847982321072968e-05	3	0.0	10.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Armatimonadetes	67819	0.00013237279446856568	2.8772477273411075e-05	3	0.0	9.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Candidatus Lokiarchaeota	1655434	0.00012308389311244073	3.3019160064328616e-05	3	0.0	8.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Candidatus Thermoplasmatota	2283796	0.00011359666517633696	2.843908653903106e-05	3	1.0	8.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Peploviricota	2731361	0.00011345561263092183	2.7724623975064767e-05	3	0.0	8.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Elusimicrobia	74152	7.570364482707702e-05	8.037112256570314e-06	3	0.0	5.333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Dictyoglomi	68297	6.156568575369099e-05	1.662049550403625e-05	3	0.0	4.333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Fibrobacteres	65842	4.729854373362513e-05	7.975248503706102e-06	3	0.0	3.3333333333333335	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Candidatus Omnitrophica	67812	4.2707160590019394e-05	2.869274851053569e-05	3	0.0	3.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Candidatus Cloacimonetes	456828	4.264850391604714e-05	1.4478721132732221e-05	3	0.0	3.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Candidatus Bipolaricaulota	67810	4.257797764333958e-05	1.4093347104087515e-05	3	0.0	3.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Atribacterota	67818	4.248440349286567e-05	2.4406729743858175e-05	3	0.0	3.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Candidatus Saccharibacteria	95818	3.3067010509765184e-05	2.1579065499975796e-05	3	0.3333333333333333	2.3333333333333335	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Candidatus Absconditabacteria	221235	2.844001856995354e-05	1.4373160701641809e-05	3	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Coprothermobacterota	2138240	2.8405101093451888e-05	1.4180550131512107e-05	3	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Cossaviricota	2732415	2.8305592143610327e-05	2.0052844982148156e-05	2	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Caldiserica	67814	2.8269983347404423e-05	1.995212809707981e-05	2	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Negarnaviricota	2497569	2.3684535003166344e-05	8.279046561342865e-06	3	0.0	1.6666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Pisuviricota	2732408	2.1277119222934486e-05	9.864224063390552e-06	2	0.0	1.5	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Duplornaviricota	2732405	1.4161698270856642e-05		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Preplasmiviricota	2732008	1.4161698270856642e-05		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Phixviricota	2732412	1.4143893872753688e-05	2.5179221267087393e-08	2	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_04_30	phylum	Candidatus Micrarchaeota	1801631	1.4126089474650733e-05		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Proteobacteria	1224	0.5141208616443195	0.0009156111141165664	3	1775.6666666666667	41971.333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Cyanobacteria	1117	0.12814415147114308	0.0006148261352488892	3	403.3333333333333	10461.333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Actinobacteria	201174	0.09695317594517483	0.0006149886724026982	3	78.66666666666667	7915.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Bacteroidetes	976	0.0699523625117215	0.0006529986608190432	3	154.33333333333334	5710.666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Chordata	7711	0.05087175003905553	0.0007783466350965875	3	0.0	4153.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Firmicutes	1239	0.02718974122820775	0.0007986966109711785	3	40.666666666666664	2219.6666666666665	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Planctomycetes	203682	0.026895595060405047	0.00016480460672266693	3	4.333333333333333	2195.6666666666665	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Euryarchaeota	28890	0.003748303456212162	6.495352268310838e-05	3	2.0	306.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Acidobacteria	57723	0.003352313345666854	0.00013761310637375296	3	2.3333333333333335	273.6666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Chloroflexi	200795	0.003266508353986519	0.00011825082059466657	3	2.0	266.6666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Verrucomicrobia	74201	0.0026254238262276657	0.00012197095542578414	3	0.6666666666666666	214.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Deinococcus-Thermus	1297	0.0022376507878457603	0.00023323543809187786	3	0.0	182.66666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Spirochaetes	203691	0.002053703639576241	0.00026258653122065604	3	0.0	167.66666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Tenericutes	544448	0.001155548130083552	7.025565025349029e-05	3	1.3333333333333333	94.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Uroviricota	2731618	0.0011310346120998597	0.00010994228987247185	3	0.0	92.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Gemmatimonadetes	142182	0.0009635922736912647	6.112285105122143e-05	3	0.0	78.66666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Chlorobi	1090	0.00096354732702088	0.0001129246106148101	3	0.0	78.66666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Fusobacteria	32066	0.0007512793708395437	2.4877713270655724e-05	3	0.0	61.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Nucleocytoviricota	2732007	0.0007309168679430137	5.864442783562684e-05	3	0.0	59.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Kiritimatiellaeota	134625	0.0007023302731242382	5.8491965524795694e-05	3	0.0	57.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Nitrospirae	40117	0.000628721115284512	0.00012029238327164468	3	0.0	51.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Thaumarchaeota	651137	0.000416427179685816	7.992546096854093e-05	3	0.3333333333333333	34.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Thermotogae	200918	0.00040424485666113564	2.4900445925781915e-05	3	0.0	33.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Ignavibacteriae	1134404	0.0003551879329720252	7.62390545484476e-05	3	0.0	29.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Chlamydiae	204428	0.00032255476943728343	1.8409526936979e-05	3	0.0	26.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Deferribacteres	200930	0.00031439277515758534	2.536849958446268e-05	3	0.0	25.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Thermodesulfobacteria	200940	0.00028175623202023444	6.829274620539286e-05	3	0.0	23.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Calditrichaeota	1930617	0.00022050971258848442	4.2580931419822016e-05	3	0.0	18.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Aquificae	200783	0.0002000988834189602	3.959330345380902e-05	3	0.0	16.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Synergistetes	508458	0.00020002873139758094	6.730247487568099e-05	3	0.0	16.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Chrysiogenetes	200938	0.00017967740192886776	6.295955611913953e-05	3	0.0	14.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Crenarchaeota	28889	0.00013472940515189502	2.1099551669175977e-05	3	0.0	11.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Peploviricota	2731361	0.00011025251890613064	3.2454741025962615e-05	3	0.0	9.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Balneolaeota	1936987	9.79977064719594e-05	2.12341140548388e-05	3	0.0	8.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Candidatus Lokiarchaeota	1655434	8.983857068762169e-05	1.8793250188480042e-05	3	0.0	7.333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Armatimonadetes	67819	7.349067954535293e-05	1.2205679214343219e-05	3	0.0	6.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Elusimicrobia	74152	6.123872560654207e-05	1.2190378600579713e-05	3	0.0	5.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Candidatus Cloacimonetes	456828	6.123352972307012e-05	3.235349126198028e-05	3	0.0	5.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Candidatus Omnitrophica	67812	4.9018989183060506e-05	3.2472042589538114e-05	3	0.0	4.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Candidatus Thermoplasmatota	2283796	4.899482604656354e-05	1.2227111333942445e-05	3	0.0	4.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Candidatus Bipolaricaulota	67810	4.4909801717298336e-05	7.033183889725326e-06	3	0.0	3.6666666666666665	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Fibrobacteres	65842	4.288729522293434e-05	8.624856876198957e-06	2	0.0	3.5	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Candidatus Saccharibacteria	95818	3.675872031179293e-05	2.123498254445828e-05	3	0.6666666666666666	3.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Atribacterota	67818	2.8570225507486297e-05	1.868268226148179e-05	3	0.0	2.3333333333333335	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Caldiserica	67814	2.4517548970362572e-05	1.7353887411540374e-05	2	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Dictyoglomi	68297	2.042460053907724e-05	1.4171640156654164e-05	3	0.0	1.6666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Preplasmiviricota	2732008	2.041654616024492e-05	7.0755109475734196e-06	3	0.0	1.6666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Cossaviricota	2732415	2.04084917814126e-05	1.4122814915749415e-05	3	0.0	1.6666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Pisuviricota	2732408	1.632892388924374e-05	7.056798428330007e-06	3	0.0	1.3333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Candidatus Korarchaeota	51967	1.2262866813003544e-05		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Candidatus Micrarchaeota	1801631	1.2254682157359027e-05	1.1574851015829168e-08	2	0.5	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Negarnaviricota	2497569	1.224935599707488e-05	1.2332580351922419e-08	3	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_07_10	phylum	Candidatus Nanohaloarchaeota	1462430	1.2238703676506584e-05		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Proteobacteria	1224	0.5487999284859231	0.0022897551551292294	3	2128.3333333333335	48405.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Cyanobacteria	1117	0.11621211392599494	0.0016094821819880542	3	394.0	10250.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Actinobacteria	201174	0.09014275439349967	0.0006691219334227243	3	78.66666666666667	7950.666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Bacteroidetes	976	0.06253562199860056	0.0008851979707243016	3	162.66666666666666	5515.666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Chordata	7711	0.04066841936855209	0.00020604111602569314	3	0.0	3587.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Planctomycetes	203682	0.028975373377220837	9.706388983246634e-05	3	10.666666666666666	2555.6666666666665	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Firmicutes	1239	0.02796273459319748	0.00035312520956704474	3	32.666666666666664	2466.3333333333335	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Chloroflexi	200795	0.003926550500165636	0.0001799378450741798	3	5.333333333333333	346.3333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Euryarchaeota	28890	0.003919043993763373	0.00015399374634972212	3	1.6666666666666667	345.6666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Acidobacteria	57723	0.0038282103325005036	0.0002187068116450081	3	1.3333333333333333	337.6666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Verrucomicrobia	74201	0.0029857568946072117	0.0002602845091997698	3	2.6666666666666665	263.3333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Deinococcus-Thermus	1297	0.0025394049115099303	0.0003443732520316176	3	0.0	224.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Spirochaetes	203691	0.0019159774621450053	0.00012555371082629857	3	0.0	169.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Uroviricota	2731618	0.0018443667712484454	0.00013628153147036574	3	0.0	162.66666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Tenericutes	544448	0.0010808664929629712	1.784400363175454e-05	3	1.3333333333333333	95.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Chlorobi	1090	0.0010128574582568418	3.5600788083715085e-05	3	0.0	89.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Gemmatimonadetes	142182	0.0009334446839579716	5.168716177505091e-05	3	0.0	82.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Kiritimatiellaeota	134625	0.0008126435938969884	0.0001452767085329347	3	0.0	71.66666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Nitrospirae	40117	0.0007671100723054473	0.0001013797661010179	3	0.3333333333333333	67.66666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Fusobacteria	32066	0.0007029513626888789	4.125978250652449e-05	3	0.0	62.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Thaumarchaeota	651137	0.0006348717611373832	6.249061101308379e-05	3	0.6666666666666666	56.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Nucleocytoviricota	2732007	0.000623555794245264	2.944319877024009e-05	3	0.0	55.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Thermotogae	200918	0.0004648396412482619	1.0948945778315235e-05	3	0.0	41.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Ignavibacteriae	1134404	0.00038549196958573154	1.9941232907140766e-05	3	0.0	34.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Thermodesulfobacteria	200940	0.00034766374915416384	3.4232554547035584e-05	3	0.0	30.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Deferribacteres	200930	0.00029099875712946464	4.5825440913782646e-05	3	0.0	25.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Synergistetes	508458	0.0002872324839558442	4.593028954699814e-05	3	0.0	25.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Calditrichaeota	1930617	0.00027961757063301075	8.48360642737943e-05	3	0.0	24.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Chlamydiae	204428	0.0002456741454855121	4.001718579546334e-05	3	0.0	21.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Aquificae	200783	0.000185172313441826	3.45780817176875e-05	3	0.0	16.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Balneolaeota	1936987	0.0001625213134099919	2.8645001518477365e-05	3	0.0	14.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Crenarchaeota	28889	0.00016249596972519424	1.715168196303541e-05	3	0.0	14.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Chrysiogenetes	200938	0.00015494807791503856	3.465250841593314e-05	3	0.0	13.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Armatimonadetes	67819	0.0001474091956465982	3.41218946220342e-05	3	0.0	13.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Candidatus Thermoplasmatota	2283796	0.00010959271686125915	1.7281616170012632e-05	3	0.0	9.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Candidatus Lokiarchaeota	1655434	9.449234074409402e-05	1.7413165401477878e-05	3	0.0	8.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
